1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1324556451067486208	1604633841000	Heyjin6	de	RT @Soumu_Updates: [ #INFO ]  #GFRIEND Members' Type of Phone!  Sowon: iPhone 11 Yerin: iPhone 11 pro Eunha: iPhone 11 Yuju: iPhone 12 pro	true	1324539117099655168
1324539117099655168	1604629708000	Soumu_Updates	de	[ #INFO ]  #GFRIEND Members' Type of Phone!  Sowon: iPhone 11 Yerin: iPhone 11 pro Eunha: iPhone 11 Yuju: iPhone 12 pro Sinb: iPhone 11 pro  Umji: iphone xs   #GFRIEND # https://t.co/7C5G9PLTmz	false		
1316644651546431488	1602747521000	talentlatent	de	RT @wirklichewelt: Wer ein Attest hat, weil er wegen seines eitrigen Gemächts keine Badehose tragen muss, darf damit trotzdem nicht nackig	true	1316246010864316416
1316246010864316416	1602652478000	wirklichewelt	de	Wer ein Attest hat, weil er wegen seines eitrigen Gemächts keine Badehose tragen muss, darf damit trotzdem nicht nackig ins Hallenbad, sondern muss draußen bleiben. Genau so ist es mit den Maskenattesten zu handhaben.	false		
1326308395058655234	1605051537000	Thiagoputo3	de	@JulietaGorosit8 aber	false		
1326413244299423745	1605076535000	StefanS56831841	de	RT @Hartes_Geld: Die US-Bunten sind genauso dumm, wie unsere! In #Pennsylvania haben sie 100.000 Wahlkarten für ihr dementes Oberhaupt #Bid	true	1326275763964964865
1326275763964964865	1605043757000	Hartes_Geld	de	Die US-Bunten sind genauso dumm, wie unsere! In #Pennsylvania haben sie 100.000 Wahlkarten für ihr dementes Oberhaupt #Biden falsch gefälscht: Die Wahlkarten sind früher eingelangt, als sie versendet wurden!  https://t.co/WeUh8IVSOL #Elections2020	false		
1324499857319596037	1604620348000	FabzMue	de	@castorf1ber Die kennt man doch alle. Aber welcher Mensch schaut sixx, TLC oder Home and Garden TV ?	false		
1317810659694956544	1603025519000	pilot_toasted	de	@flouwerii @azramds @shinqCL500 @rexscur @Laraaaalein wie du hoffst ekelhaft	false		
1316060036880371718	1602608138000	Nibe12390661	de	@BMG_Bund @jensspahn Bla bla, Panik, bla immer der gleiche Mist. Es wird mittlerweile kaum jemand Krank da interessiert sich keine Sau für Ihre PCR Tests.... zumal diese nicht mit einer Erkrankung einhergehen!!! Lernt das endlich in eurer Paranoiabude!	false		
1322195649308332035	1604070982000	IlliUwe	de	RT @Hartes_Geld: In #Russland haben wir heute einen Gottes-Krieger verloren: Allahu-Akbar-brüllender Messer-Angreifer wird von der Polizei	true	1322155116099706880
1322155116099706880	1604061318000	Hartes_Geld	de	In #Russland haben wir heute einen Gottes-Krieger verloren: Allahu-Akbar-brüllender Messer-Angreifer wird von der Polizei abgeknallt! https://t.co/nHPRu6sY6I	false		
1315945603667550208	1602580855000	OsterhalVon	de	RT @ben_brechtken: Warum darf der ÖRR mit geraubtem Geld Studien in Auftrag geben, die seine eigene Großartigkeit bestätigen?	true	1315919917468844032
1315919917468844032	1602574731000	ben_brechtken	de	Warum darf der ÖRR mit geraubtem Geld Studien in Auftrag geben, die seine eigene Großartigkeit bestätigen?	false		
1323188843714150403	1604307778000	halbtotale	de	@hartaberfair @DasErste Toll. Wieder Georg Weinberg, der die Trump Lügen wie ein Papagei nachplappert.	false		
1325420918093598721	1604839946000	hhotz	de	@mariodujakovic @WolfgangEichin4 @jbeilein @anna_thalhammer Ich hätte eine Frage, einerseits braucht es Infrastruktur, sprich Intensivbetten, andererseits braucht es qualifiziertes Personal, damit diese nutzbar ist. Inweiweit sind diese Resourcen vorhanden? Gibt es Nebenwirkungen, wenn diese Resourcen genutzt werden?Weniger andere OPs etc	false		
1324778698860564480	1604686829000	Madii_PTI	de	@LarebAnsari74 Sach main 	false		
1325253028497162240	1604799918000	D4INTYANG	de	@ash_jngwn DREAM BIG ENHYPEN  #D22_UntilENHYPENDebut #ENHYPEN_IS_COMING #ENHYPEN #  @ENHYPEN_member	false		
1322524294027583490	1604149337000	VollDrosten	de	@Pi60527493 @DHmnn_ @hendrikstreeck Ganz toll. Jetzt wird die Regierung auch noch dafür gelobt, dass sie nicht in der Lage war seit dem ersten Lockdown einen langfristigen Kurs zu entwickeln.	false		
1318628083373645833	1603220408000	Avonturenbus	de	RT @FridayForFuture: Ob Green Deal oder Klimanotstand: Seit Monaten feiern sich die großen Parteien in der EU selbst. Die #FutureOfCAP  be	true	1318626625920139266
1318626625920139266	1603220061000	FridayForFuture	de	Ob Green Deal oder Klimanotstand: Seit Monaten feiern sich die großen Parteien in der EU selbst. Die #FutureOfCAP  bestehend aus 387 Mrd. , aber ohne Vorgaben für Paris  zeigen deutlich: Alles nur Show. Es liegt an @katarinabarley, @MariaNoichl & der SPD, jetzt auszusteigen.	false		
1319050730800558081	1603321175000	LeDuPri1	de	RT @HansWernerSinn: Auf was lässt sich Deutschland hier ein?   https://t.co/qL1FJfTSlX	true	1318808376957112320
1318808376957112320	1603263393000	HansWernerSinn	de	Auf was lässt sich Deutschland hier ein?   https://t.co/qL1FJfTSlX	false		
1321851435391340549	1603988915000	Anaesthet1	de	@hendrikstreeck Unterstützung sieht anders aus, und zwar zu Recht: BDA, DIVI... https://t.co/s4IP6PUtrI	false		
1322980743317016578	1604258163000	stephie_hh	de	RT @Oderdochso: #Notaufnahme (Triage): ein hochprivater Patient stellt sich vor. Seine Brücke wäre rausgefallen.  Ich erkläre ihm, das di	true	1322980388944437249
1322980388944437249	1604258079000	Oderdochso	de	#Notaufnahme (Triage): ein hochprivater Patient stellt sich vor. Seine Brücke wäre rausgefallen.  Ich erkläre ihm, das die ZNA hier nichts ausrichten könne und suche ihm die Nummer vom Bereitschaftszahnarzt raus. Er erklärt, dass das nicht ginge,weil er da einen Geschäftstermin	false		
1318860309411528704	1603275775000	mene_stfr	de	@JanBarkmann Danke	false		
1316064126335152129	1602609113000	kth_tr	de	@hobihoseokhosik Dört	false		
1327000019040342017	1605216433000	superbob	de	RT @KeinGeldfHetze: Hallo @BILLA_AT, habt Ihr nicht vorige Woche groß auf Twitter angekündigt, nicht mehr in @Oe24at zu inserieren?! Heute	true	1326946930950369287
1326946930950369287	1605203776000	KeinGeldfHetze	de	Hallo @BILLA_AT, habt Ihr nicht vorige Woche groß auf Twitter angekündigt, nicht mehr in @Oe24at zu inserieren?! Heute finden wir sowohl in der Print- als auch in der Onlineversion große Inserate! Was ist da schief gegangen? https://t.co/nYIBsBR1Jw	false		
1316494352852680706	1602711687000	Bergziege9	de	@hustendoktor @pharmamafia Mit MIR scheint @pharmamafia nicht zu sprechen pfff	false		
1325724086572621825	1604912227000	grkan16313929	de	@twimii_ Bin zu spät dran, soll ich trotzdem bringen	false		
1320599733442879488	1603690486000	rogergt2010	de	RT @Enrique_Rojas1: KERSHAW FILE  Esta Noche: 5.2 IP 2ER 6K. World Series: 11.2 IP 3ER 14K Playoffs 2020: 2.93 ERA, 37K, 30.2 IP  Playoffs	true	1320556970894610432
1320556970894610432	1603680291000	Enrique_Rojas1	de	KERSHAW FILE  Esta Noche: 5.2 IP 2ER 6K. World Series: 11.2 IP 3ER 14K Playoffs 2020: 2.93 ERA, 37K, 30.2 IP  Playoffs X vida: 206K, récord de la historia	false		
1323556952639737856	1604395542000	Kurkamp	de	@PatriotSozi @NikolausBlome Sicher tut er das, aber Trump ist ein Symptom der Spaltung u. nicht ihre Ursache. Dass jemand wie Trump Präsident werden konnte, daran sind auch die Demokraten nicht ganz unschuldig. Sie sind selbst eine gespaltene Partei, die im Moment nur eint, dass sie	false		
1327441675057209346	1605321732000	corne_homme_	de	@143Mahalakshmi Super kattai.	false		
1326539891283423236	1605106730000	TekkieWombat	de	Danke übrigens an @DokiWhv für die Raids der letzten Wochen :)	false		
1321024368949055489	1603791727000	claudie_esqui	de	@AlbaRosst Danke! Ich gebe mein Bestes mir davon nicht den Tag versauen zu lassen. Aufstehen, Krönchen richten, weitermachen. 	false		
1324341413295857665	1604582572000	Kampajobs_DE	de	NABU  Naturschutzbund Deutschland e.V. Referent*in (m/w/d) Erneuerbare Energien und Naturschutz  Der NABU engagiert sich seit 1899 für Mensch und Natur. Mit mehr als 770.000 Mitgliedern und Förder*innen ist er der mitgliederstärkste Umweltverband in Deu https://t.co/jVxpED0X9e	false		
1322559782025351168	1604157798000	Schnapp98712747	de	RT @gunnar_beck: Regierungsfinanzierte @DeutscheWelle beklagt, Kolonialgeschichte werde in Schulen vernachlässigt. Doch wird sie häufiger e	true	1322539664193032192
1322539664193032192	1604153002000	gunnar_beck	de	Regierungsfinanzierte @DeutscheWelle beklagt, Kolonialgeschichte werde in Schulen vernachlässigt. Doch wird sie häufiger erwähnt als der Dreißigjährige Krieg, der länger war + alle Deutschen betraf. Soll #deutsches Schuldbewusstsein ausgeweitet werden? https://t.co/5zEMVhW5WL	false		
1316096086919073793	1602616733000	beate_no	de	@Freavonwegen @PoMoPhobie Wozu auch sprechen? Anfassen reicht mir ...	false		
1325130127005528067	1604770616000	lilKelbson	de	@der__oasch digga bist du behindert man das ist so ekelig wenn die rauchen	false		
1320233042221432832	1603603060000	tLBWxfsIN9N9hUR	de	RT @Digitaler_Staat: Digitaler Staat Online https://t.co/44JEtYVcxU	true	1319210941335048192
1319210941335048192	1603359372000	Digitaler_Staat	de	Digitaler Staat Online https://t.co/44JEtYVcxU	false		
1321189192530055175	1603831024000	PaobloRemak	de	@MHDI651 @Aylerac @ulusu2205 @_holo1988_ @dirk_meiser @zeitonline Lol. Du hast jüdische Bücher noch nie gesehen, geschweige den gelesen. Erzählst lügen weiter, die sich jemand erträumt hat. Jesus und Muhammed in jüdischen Büchern... Lol, das ist für Comedypreis.	false		
1319256180422856714	1603370158000	hanibeeau	de	@kugelrobbe1 Geschwisterkinder sind nicht gestattet 	false		
1320435031488319493	1603651218000	sined118	de	@Marius1986d Immer den Verein aufzufüllen, dafür bin ich zu faul. Habe auch so noch 20 spieler im Verein gefunden und nach 10 Verkäufen schnell mal 30k gemacht. Trading kann nicht einfacher gehen 	false		
1325402660292399104	1604835593000	rennesel_de	de	@cyberghost99 @RadwegH Oh, ist das also mal einen Ausflug wert ? Was ist denn die beste Zeit dafür ? :-D	false		
1328082686334955520	1605474561000	sm0k1nggnu	de	"Oh Queen's Gambit war cool, mal Schach lernen." *spielt 2x gegen einen Computer auf Einsteiger-Schwierigkeit* *verliert beide Male* *sucht sich ein anderes Hobby*	false		
1327554787026612224	1605348700000	dw_learngerman	de	Lösung: c)  ALS ich fünf Jahre alt war, konnte ich bereits lesen. https://t.co/KI2oxIjjER	false		
1326617280416010241	1605125181000	rafizimos	de	@Zaubermaus57 Gute Nacht 	false		
1316680835802726405	1602756148000	lilbebi5	de	@yaama999 ja klar aber nixht erschrecken wenn ich dann auxh blas	false		
1322430798772002816	1604127046000	der_veganer	de	@die_vom @OlafGersemann @welt Aber das sind nicht die offiziellen RKI Zahlen.	false		
1324262937884790784	1604563862000	KarlderKfer6	de	@spitzentazler @tazgezwitscher Da ist viel Erotik drin.	false		
1317746105157931008	1603010128000	Disfosgen	de	RT @_donalphonso: Wer das Problem Islamismus nicht klar benennt, ist schon eingeschüchtert.	true	1317435585024430081
1317435585024430081	1602936094000	_donalphonso	de	Wer das Problem Islamismus nicht klar benennt, ist schon eingeschüchtert.	false		
1324825486325915651	1604697984000	warentrenner	de	@Loominext Ich liebe den Staat so sehr, dass ich seine Karikatur nicht ertrage.	false		
1316826336204394501	1602790838000	vanessareupke20	de	RT @fums_magazin: Douglas Costa schickt Sarr, der spielt zu Choupo-Moting und der schiebt zur Führung ein!  Wenn einer im August behaupte	true	1316820276760522752
1316820276760522752	1602789393000	fums_magazin	de	Douglas Costa schickt Sarr, der spielt zu Choupo-Moting und der schiebt zur Führung ein!  Wenn einer im August behauptet hätte, dass das ein Tor für den FC Bayern ist, hätten wir einen Arzt geholt.  #FCDFCB #FUMSLIVE	false		
1318279259887181825	1603137242000	privat_pip	de	@KoksundK @DianaKinnert Dann habe ich dieses Twitter all die Jahre tatsächlich falsch verstanden? Hier darf sich also nur äußern, wer explizit angefragt wird? Oha!	false		
1322479951828946945	1604138765000	KingsSon1987	de	RT @Birgit_Kelle: "Wer Islamkritik als #Islamophobie tituliert, verteidigt nicht seine Religion, sondern bezichtigt den anderen, geisteskra	true	1322190721961598977
1322190721961598977	1604069807000	Birgit_Kelle	de	"Wer Islamkritik als #Islamophobie tituliert, verteidigt nicht seine Religion, sondern bezichtigt den anderen, geisteskrank zu sein, um ihn als Person zu diskreditieren und gleichzeitig aus dem Diskurs zu werfen. Das ist so billig, wie durchschaubar"#Islam https://t.co/xJEyQ1XDVR	false		
1322155220420493314	1604061343000	LukeIsStrange	de	@TheBlanketClub Nach 2 Jahren? Öhm mein Rechner ist so wie er ist 7 Jahre alt	false		
1317152783099899905	1602868669000	rubach_till	de	@Lilalamagod Oder eher gesagt wo wäre der unterschied?	false		
1324047736518385666	1604512554000	CSchelch	de	@pablodiabolo Danke!!!	false		
1321929487177666562	1604007524000	RA_MLehnert	de	Frontex wurde 2004 gegründet, um den Grenzschutz zu europäisieren, Migrationsbewegungen zu analysieren, technologische Forschung voranzutreiben, und die Sicherung der Außengrenzen durch Kooperation zwischen Mitgliedstaaten und EU effektiver zu machen. 4/	false		
1327914314381062149	1605434418000	hafenbrautswelt	de	@Quasimodo9111 @Deprifrei Aber schon mal ein Geschichtsbuch in der Hand gehabt???	false		
1325134698780233729	1604771706000	VerWolf10	de	@CB77Berlin @dunjahayali @KamalaHarris Wer spekulierte? Er hat gesagt, er macht eine Amtszeit, kein "höchstens".  Heute wäre der Tag, ihm für seine vier Jahre alles Gute zu wünschen, oder? (Kamala hat vier Jahre Zeit, sich zu profilieren und soll dann selbst das Rennen machen, das wäre die bessere Variante.)	false		
1324287407458496518	1604569696000	EriksonSanne	de	RT @Linksfraktion: .@CarenLay: #Seehofer verschlimmbessert sein Baulandmobilisierungsgesetz. Statt Umwandlungen von Mietwohnungen in Eigent	true	1323967206586228736
1323967206586228736	1604493354000	Linksfraktion	de	.@CarenLay: #Seehofer verschlimmbessert sein Baulandmobilisierungsgesetz. Statt Umwandlungen von Mietwohnungen in Eigentum zu verbieten, strickt er ein Netz von Ausnahmen & schiebt Verantwortung auf die Länder. Das Koalitionsgewurschtel geht weiter. https://t.co/nCRPBDjpBg	false		
1323618147526680584	1604410132000	Fensterbanknoe1	de	@nixbambi Damit ist die Entscheidung doch eigentlich bereits gefallen, oder?	false		
1319302863005405184	1603381288000	BesorgteBrgeri2	de	RT @KrahMax: In Paris enthauptet ein sog. Flüchtling einen Lehrer, in #Dresden sticht ein als Islamist bekannter sog. Flüchtling wahllos au	true	1319147190321897472
1319147190321897472	1603344173000	KrahMax	de	In Paris enthauptet ein sog. Flüchtling einen Lehrer, in #Dresden sticht ein als Islamist bekannter sog. Flüchtling wahllos auf Touristen ein, tötet einen. Das ist das neue Europa, das uns Merkel ab 2015 absehbar und absichtlich gebracht hat!	false		
1320499925751398400	1603666690000	LindaLee1992	de	RT @rockefellaG: Hahaha.   Es ist wie in diesen Geschichten mit den Schildbürgern. Nur dass die City in der die wohnen etzala Berlin heisst	true	1320471780843311106
1320471780843311106	1603659980000	rockefellaG	de	Hahaha.   Es ist wie in diesen Geschichten mit den Schildbürgern. Nur dass die City in der die wohnen etzala Berlin heisst .... https://t.co/c0t3rv775O	false		
1322409672075345920	1604122009000	papalinchen	de	@citoyenlady Guck ihn Dir an. Der wird keine schöne Jugend gehabt haben. Die psychischen Schäden lässt er nun als MdB raus.	false		
1316448823712059392	1602700832000	mjaonAt1	de	@Theodora_M_ Ich bin ja geeichter biertrinker, deshalb weiss ich das so genau.	false		
1324013859150200834	1604504477000	Vallejoswan	de	@smallvallejxss bauchu	false		
1321583700350566400	1603925082000	DL9HDA	de	@mattwinsen Die Kirchen machen sich weiter überflüssig.	false		
1320868051441590275	1603754458000	pinbaIIwizard	de	@SpanischeBratze mein freund will das mit mir spielen aber ich sage immer nein hahah finde das schlimmer als league of legends und league of legends ist der teufel	false		
1324518119340081152	1604624702000	JAEM0RTENTIA	de	RT @jungwonpic: HD version  https://t.co/DyYmMw17eC	true	1323207400581726217
1323207400581726217	1604312202000	jungwonpic	de	HD version  https://t.co/DyYmMw17eC	false		
1318197890393714689	1603117842000	ReisegansMartin	de	@sandschers >monatlich >96 Rollen Wenn du so viel brauchst würde ich mal zum Arzt gehen, ich mache mir Sorgen um dich.	false		
1327977161823805440	1605449402000	kpekamimo	de	@staatsboss Wann muss ich eigentlich Schutzgeld überweisen?	false		
1323310667282194436	1604336823000	287Aamin	de	@teardroptunechi @PlayStationDE Ich fick Dich amk schwuchtel	false		
1319935213049434112	1603532052000	Kringel13th	de	@anker_blue @watson_de Ernstgemeinte frage? Ein Küchentisch / Zewa in z.b. Die magarine tauchen und dann die Form, innen, überall damit einschmieren	false		
1323394805012090881	1604356883000	SherlockH85	de	@MichaelBonvalot DAS fällt Ihnen als erstes ein? Sorry, ich glaube Ihnen kein Wort.	false		
1325334142163226625	1604819257000	77LoM77	de	@maxotte_says  hab nach geschaut und nichts gefunden, kommt da noch was? https://t.co/rrjjGF9cDl	false		
1317501703038664705	1602951858000	Teyyubova_	de	RT @Realtime_VAR: Liebe @BILD , kein (ausführlicher) Bericht über den Raketenangriff auf Zivilisten in #GanjaCity Aserbaidschan. Was wäre,	true	1317482122601529346
1317482122601529346	1602947190000	Realtime_VAR	de	Liebe @BILD , kein (ausführlicher) Bericht über den Raketenangriff auf Zivilisten in #GanjaCity Aserbaidschan. Was wäre, wenn es in Armenien passiert wäre? Diese Doppelmoral widert mich an. Sie sind eine SCHANDE für den Journalismus. #ArmenianTerrorism  #ArmeniaKillsCivilians	false		
